input_address,candidate_address,score,x,y,HouseNumber,StreetName,StreetType,UnitNumber,Locality,State,Postcode,Valuation,SystemValuation,Ref_ID,Addr_type
"13 THE PARKWAY, Aberfoyle Park, SA","13 THE GLADE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6048010798735,-35.07348887721442,13,THE,GLADE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459922003,685555,441206,Address
"14 THE PARKWAY, Aberfoyle Park, SA","14 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60524032377452,-35.074632650936834,14,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460311007,685211,446515,Address
"14 THE PARKWAY, Aberfoyle Park, SA","14 THE GLADE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60466386301812,-35.07337580452703,14,THE,GLADE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459923006,685556,441207,Address
"15 THE PARKWAY, Aberfoyle Park, SA","15 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.6058205336253,-35.07478336453209,15,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460236000,718005,470465,Address
"15 THE PARKWAY, Aberfoyle Park, SA","15 THE GLADE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60448315666758,-35.07329167484849,15,THE,GLADE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459924009,685557,440960,Address
"16 THE PARKWAY, Aberfoyle Park, SA","16 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60606212526903,-35.0747953616342,16,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460235008,718004,470464,Address
"16 THE PARKWAY, Aberfoyle Park, SA","16 THE GLADE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6042526623433,-35.07324623582425,16,THE,GLADE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459925001,685558,440961,Address
"17 THE PARKWAY, Aberfoyle Park, SA","17 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60630371691278,-35.07480405953323,17,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460234005,718003,470463,Address
"17 THE PARKWAY, Aberfoyle Park, SA","17 THE GLADE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60405950899934,-35.0731862503137,17,THE,GLADE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459926004,685559,440962,Address
"18 THE PARKWAY, Aberfoyle Park, SA","18 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60665073309133,-35.07500066204406,18,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460223007,717992,470136,Address
"18 THE PARKWAY, Aberfoyle Park, SA","18 THE GLADE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60412924215535,-35.07300794338359,18,THE,GLADE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459927007,685560,440963,Address
"19 THE PARKWAY, Aberfoyle Park, SA","19 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60685918274046,-35.07517761930018,19,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460222004,718271,459811,Address
"2 THE PARKWAY, Aberfoyle Park, SA","2 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60250873358785,-35.07338315275208,2,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460368003,685155,448936,Address
"2 THE PARKWAY, Aberfoyle Park, SA","2 THE GLADE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6045230470321,-35.07300764345604,2,THE,GLADE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459911005,685544,441197,Address
"20 THE PARKWAY, Aberfoyle Park, SA","20 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60690012285144,-35.075379170615626,20,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460221001,718270,459810,Address
"21 THE PARKWAY, Aberfoyle Park, SA","21 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.6068639815813,-35.075579222293314,21,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460220009,718269,459809,Address
"22 THE PARKWAY, Aberfoyle Park, SA","22 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60680294632434,-35.07577807426079,22,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460219008,718268,459808,Address
"23 THE PARKWAY, Aberfoyle Park, SA","23 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.6064160397813,-35.07585530560562,23,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460218507,790541,506012,Address
"24 THE PARKWAY, Aberfoyle Park, SA","24 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60656375410102,-35.076117142359166,24,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460217002,718266,459807,Address
"25 THE PARKWAY, Aberfoyle Park, SA","25 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60633955825534,-35.07622451642305,25,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,146021600*,718265,459489,Address
"26 THE PARKWAY, Aberfoyle Park, SA","26 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60609196806055,-35.07632349251546,26,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460215007,718264,459488,Address
"27 THE PARKWAY, Aberfoyle Park, SA","27 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60589026678133,-35.07648140437198,27,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460214004,718263,459487,Address
"28 THE PARKWAY, Aberfoyle Park, SA","28 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.6059208593917,-35.076756887829184,28,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460213001,718262,459486,Address
"29 THE PARKWAY, Aberfoyle Park, SA","29 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60604892845672,-35.07695573979666,29,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460212009,717991,470135,Address
"3 THE PARKWAY, Aberfoyle Park, SA","3 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60280791132172,-35.073534616166214,3,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460367000,685156,448937,Address
"3 THE PARKWAY, Aberfoyle Park, SA","3 THE MALL, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59154743128127,-35.0740945809072,3,THE,MALL,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459498505,868652,589955,Address
"3 THE PARKWAY, Aberfoyle Park, SA","3 THE GLADE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6047203993618,-35.07302533918165,3,THE,GLADE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459912008,685545,441198,Address
"30 THE PARKWAY, Aberfoyle Park, SA","30 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.6065327115993,-35.07689740388765,30,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460211006,717989,470134,Address
"31 THE PARKWAY, Aberfoyle Park, SA","31 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60670816921765,-35.07669030391248,31,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460210003,717988,470133,Address
"32 THE PARKWAY, Aberfoyle Park, SA","32 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.6069053715836,-35.07653374172994,32,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460209002,717987,470132,Address
"33 THE PARKWAY, Aberfoyle Park, SA","33 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60710392362353,-35.076390076432176,33,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,146020800*,717986,470131,Address
"34 THE PARKWAY, Aberfoyle Park, SA","34 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.6072264440288,-35.07621266928472,34,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460207007,717985,470130,Address
"35 THE PARKWAY, Aberfoyle Park, SA","35 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60732646986767,-35.076001970178915,35,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460206004,717984,470129,Address
"36 THE PARKWAY, Aberfoyle Park, SA","36 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60741284900286,-35.07575378012901,36,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460205001,717983,469842,Address
"4 THE PARKWAY, Aberfoyle Park, SA","4 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60301126220247,-35.07367078327516,4,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460366008,685157,448938,Address
"4 THE PARKWAY, Aberfoyle Park, SA","4 THE GLADE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60489225784954,-35.07302428943521,4,THE,GLADE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459913000,685546,441199,Address
"5 THE PARKWAY, Aberfoyle Park, SA","5 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.60322406080115,-35.073801251760614,5,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460365005,685158,448939,Address
"5 THE PARKWAY, Aberfoyle Park, SA","5 THE MALL, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59181091763637,-35.07459590981162,5,THE,MALL,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459498206,868663,1225312,Address
"5 THE PARKWAY, Aberfoyle Park, SA","5 THE GLADE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6050759634756,-35.0729932469335,5,THE,GLADE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459914003,685547,441200,Address
"7 THE PARKWAY, Aberfoyle Park, SA","7 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.6039053462372,-35.07401195086642,7,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460317206,729381,490028,Address
"7 THE PARKWAY, Aberfoyle Park, SA","7 THE GLADE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60534394874398,-35.073137812013925,7,THE,GLADE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459916009,685549,1208361,Address
"9 THE PARKWAY, Aberfoyle Park, SA","9 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",100,138.6042393155672,-35.07410297887868,9,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460316000,685206,446510,Address
"9 THE PARKWAY, Aberfoyle Park, SA","9 THE GLADE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60534484852664,-35.07346188373467,9,THE,GLADE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459918004,685551,441202,Address
"LOT142 THE PARKWAY, Aberfoyle Park, SA","LOT 142 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",79,138.6038876505116,-35.07347942949651,LOT 142,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145993600*,685212,446516,Address
"LOT401 THE PARKWAY, Aberfoyle Park, SA","LOT 401 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",79,138.6071040735873,-35.07479341210511,LOT 401,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460201000,717982,467809,Address
"LOT504 THE PARKWAY, Aberfoyle Park, SA","LOT 504 THE PARKWAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",79,138.60573445441767,-35.074195206601146,LOT 504,THE,PARKWAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459940009,754387,495666,Address
"LOT42 THOMAS, Aberfoyle Park, SA","LOT 42 THOMAS COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.61828897188445,-35.05927965943911,LOT 42,THOMAS,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456122000,234047,133785,Address
"3 TORBEN, Aberfoyle Park, SA","3 TORBEN ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58996996231758,-35.07816159852249,3,TORBEN,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459487005,242126,140917,Address
"4 TORBEN, Aberfoyle Park, SA","4 TORBEN ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59015216830588,-35.07862633626548,4,TORBEN,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459319001,242127,140918,Address
"5 TORBEN, Aberfoyle Park, SA","5 TORBEN ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5901626657702,-35.078117059280906,5,TORBEN,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459488008,242125,140916,Address
"6 TORBEN, Aberfoyle Park, SA","6 TORBEN ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.590410255965,-35.07861823822155,6,TORBEN,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459318009,242128,140919,Address
"7 TORBEN, Aberfoyle Park, SA","7 TORBEN ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59034832092536,-35.0781272568177,7,TORBEN,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459489000,242124,142089,Address
"9 TORBEN, Aberfoyle Park, SA","UNIT 2 9 TORBEN ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5905504720959,-35.07783992622217,9,TORBEN,ROAD,2,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459490079,766139,497053,Address
"9 TORBEN, Aberfoyle Park, SA","UNIT 1 9 TORBEN ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5906178058315,-35.07810986101964,9,TORBEN,ROAD,1,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459490060,766138,511636,Address
"9 TORBEN, Aberfoyle Park, SA","UNIT 3 9 TORBEN ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5907080840249,-35.07787546763717,9,TORBEN,ROAD,3,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459490087,766140,499309,Address
"2 URSULA, Aberfoyle Park, SA","2 URSULA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60680729527385,-35.059233620559766,2,URSULA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456333000,730871,1217717,Address
"3 URSULA, Aberfoyle Park, SA","3 URSULA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60704858699003,-35.059196579507,3,URSULA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456334003,730872,462336,Address
"4 URSULA, Aberfoyle Park, SA","4 URSULA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60730382533742,-35.05918278283958,4,URSULA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456335006,730873,462337,Address
"5 URSULA, Aberfoyle Park, SA","5 URSULA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6074761337165,-35.05958228633984,5,URSULA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456335508,730874,462338,Address
"6 URSULA, Aberfoyle Park, SA","6 URSULA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60718565388166,-35.059605680688954,6,URSULA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456336009,730875,462339,Address
"7 URSULA, Aberfoyle Park, SA","7 URSULA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60687522886454,-35.059605680688954,7,URSULA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456337001,731599,478289,Address
"1 VERONICA, Aberfoyle Park, SA","1 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6022125551295,-35.06634055388596,1,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457056009,234663,142673,Address
"10 VERONICA, Aberfoyle Park, SA","10 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60337267490354,-35.06651631143187,10,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457070003,234677,146106,Address
"11 VERONICA, Aberfoyle Park, SA","11 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60324055681656,-35.06600088593247,11,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457061000,234668,142678,Address
"12 VERONICA, Aberfoyle Park, SA","12 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60358907263284,-35.06641403613638,12,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457069002,234676,146105,Address
"13 VERONICA, Aberfoyle Park, SA","13 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60335557903304,-35.065831276901385,13,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457062003,234669,142679,Address
"14 VERONICA, Aberfoyle Park, SA","14 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60368879854414,-35.06624307743131,14,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145706800*,234675,146104,Address
"15 VERONICA, Aberfoyle Park, SA","15 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60345980385762,-35.065668866131574,15,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457063006,234670,142680,Address
"16 VERONICA, Aberfoyle Park, SA","16 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.603798871956,-35.06607616774821,16,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457067007,234674,146103,Address
"17 VERONICA, Aberfoyle Park, SA","17 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60356612817506,-35.065498657245385,17,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457064009,234671,142681,Address
"18 VERONICA, Aberfoyle Park, SA","18 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6039029468168,-35.06590535900691,18,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457066004,234673,146102,Address
"19 VERONICA, Aberfoyle Park, SA","19 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60367230252874,-35.06532424937346,19,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457065001,234672,1188440,Address
"2 VERONICA, Aberfoyle Park, SA","2 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60241425640874,-35.066705865645204,2,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457074004,234681,146054,Address
"20 VERONICA, Aberfoyle Park, SA","20 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60399142544486,-35.06567456475507,20,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457038003,234646,142663,Address
"3 VERONICA, Aberfoyle Park, SA","3 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60242745322105,-35.066296464535704,3,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457057001,234664,142674,Address
"4 VERONICA, Aberfoyle Park, SA","4 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6027018869318,-35.06667947202056,4,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457073001,234680,146053,Address
"5 VERONICA, Aberfoyle Park, SA","5 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6026390521095,-35.06624022811956,5,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457058004,234665,142675,Address
"6 VERONICA, Aberfoyle Park, SA","6 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6029160352045,-35.066630583829465,6,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457072009,234679,146052,Address
"7 VERONICA, Aberfoyle Park, SA","7 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6028561996577,-35.06619283956623,7,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457059007,234666,142676,Address
"8 VERONICA, Aberfoyle Park, SA","8 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60312808398427,-35.06657749665263,8,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457071006,234678,146107,Address
"9 VERONICA, Aberfoyle Park, SA","9 VERONICA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60306479927064,-35.06611845753314,9,VERONICA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457060008,234667,142677,Address
"1 VIENNA, Aberfoyle Park, SA","1 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5915838724789,-35.067070277621795,1,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458843100,1076737,716421,Address
"10 VIENNA, Aberfoyle Park, SA","10 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59224581258783,-35.06827583642007,10,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458793000,241168,140971,Address
"11 VIENNA, Aberfoyle Park, SA","11 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59177867542442,-35.06891138290435,11,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458817009,241192,139215,Address
"12 VIENNA, Aberfoyle Park, SA","12 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59226140882058,-35.06848158672126,12,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458794003,241169,140972,Address
"14 VIENNA, Aberfoyle Park, SA","14 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59227700505332,-35.068687337022446,14,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458795006,241170,140973,Address
"15 VIENNA, Aberfoyle Park, SA","15 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59177867542442,-35.06916272219355,15,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458816153,833498,551532,Address
"16 VIENNA, Aberfoyle Park, SA","16 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59229260128606,-35.068892937359855,16,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458796009,241171,140974,Address
"18 VIENNA, Aberfoyle Park, SA","18 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59220847160753,-35.069061346680726,18,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458797052,995547,1240809,Address
"2 VIENNA, Aberfoyle Park, SA","2 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59218357762063,-35.0674529851791,2,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458789001,241164,140967,Address
"20 VIENNA, Aberfoyle Park, SA","20 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59220472251312,-35.06918506679624,20,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458797108,995548,636245,Address
"3 VIENNA, Aberfoyle Park, SA","3 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5915414327302,-35.06726043169024,3,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458842001,241217,1185177,Address
"4 VIENNA, Aberfoyle Park, SA","4 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59219917385337,-35.06765873548029,4,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458790002,241165,140968,Address
"5 VIENNA, Aberfoyle Park, SA","5 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59155522939764,-35.06744338749742,5,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458841009,241216,137520,Address
"6 VIENNA, Aberfoyle Park, SA","6 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59221477008612,-35.06786448578148,6,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458791005,241166,140969,Address
"7 VIENNA, Aberfoyle Park, SA","7 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59170039433317,-35.067626343304596,7,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458840508,1049429,703881,Address
"8 VIENNA, Aberfoyle Park, SA","8 VIENNA AVENUE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5922303663189,-35.06807008611889,8,VIENNA,AVENUE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458792008,241167,140970,Address
"1 VIEW, Aberfoyle Park, SA","1 VIEW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60008696856315,-35.07425894120611,1,VIEW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460426007,241775,138195,Address
